age,workclass,education,education_num,marital_status,occupation,capital_gain,capital_loss,hours_per_week,income
30,Private,Some-college,10,Never-married,Other-service,0,0,40,<=50K
21,Private,HS-grad,9,Never-married,Other-service,0,0,35,<=50K
33,Private,Some-college,10,Married-civ-spouse,Transport-moving,0,0,40,>50K
19,?,Some-college,10,Never-married,?,0,0,15,<=50K
19,Private,HS-grad,9,Never-married,Handlers-cleaners,0,0,25,<=50K
35,Private,HS-grad,9,Divorced,Transport-moving,0,0,40,<=50K
43,Private,HS-grad,9,Divorced,Tech-support,0,0,35,<=50K
45,Private,HS-grad,9,Married-civ-spouse,Transport-moving,0,0,24,<=50K
25,Private,Bachelors,13,Never-married,Exec-managerial,0,0,50,<=50K
39,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,40,<=50K
26,Private,HS-grad,9,Never-married,Handlers-cleaners,0,0,40,<=50K
60,Private,Masters,14,Married-civ-spouse,Transport-moving,0,0,10,<=50K
52,Local-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,0,0,40,>50K
22,Private,12th,8,Never-married,Transport-moving,0,0,30,<=50K
23,Private,Some-college,10,Never-married,Other-service,0,0,40,<=50K
46,Private,HS-grad,9,Married-civ-spouse,Other-service,0,0,40,<=50K
34,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,0,0,30,<=50K
39,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,0,0,50,>50K
38,Private,HS-grad,9,Never-married,Prof-specialty,0,0,40,<=50K
56,Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,0,0,25,<=50K
55,Federal-gov,HS-grad,9,Divorced,Adm-clerical,0,0,40,<=50K
40,Private,Some-college,10,Married-civ-spouse,Exec-managerial,7688,0,40,>50K
23,Private,Some-college,10,Never-married,Machine-op-inspct,0,0,40,<=50K
39,Private,Bachelors,13,Divorced,Adm-clerical,0,0,40,<=50K
24,Private,Bachelors,13,Married-civ-spouse,Sales,0,0,30,<=50K
51,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,0,0,40,>50K
47,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,50,>50K
25,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,0,0,50,<=50K
34,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,0,0,55,>50K
18,Private,11th,7,Never-married,Sales,0,1602,20,<=50K
19,Private,Some-college,10,Never-married,Exec-managerial,0,0,28,<=50K
32,Private,Some-college,10,Divorced,Craft-repair,0,0,40,<=50K
49,Private,HS-grad,9,Married-civ-spouse,Sales,0,0,40,>50K
40,?,7th-8th,4,Separated,?,0,0,8,<=50K
43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,55,<=50K
71,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,99999,0,40,>50K
59,Private,HS-grad,9,Never-married,Adm-clerical,0,0,40,<=50K
32,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,40,>50K
25,Private,Bachelors,13,Never-married,Exec-managerial,0,0,40,<=50K
32,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,0,0,40,<=50K
17,Private,11th,7,Never-married,Handlers-cleaners,0,0,15,<=50K
57,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,0,0,35,>50K
17,Self-emp-not-inc,12th,8,Never-married,Handlers-cleaners,0,0,15,<=50K
27,Private,Bachelors,13,Never-married,Tech-support,0,0,40,<=50K
41,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,0,0,40,<=50K
62,?,Doctorate,16,Married-civ-spouse,?,0,0,40,>50K
19,Private,11th,7,Never-married,Sales,0,0,25,<=50K
41,Private,5th-6th,3,Divorced,Other-service,0,0,40,<=50K
39,Private,Bachelors,13,Never-married,Exec-managerial,0,0,50,>50K
30,Private,HS-grad,9,Never-married,Craft-repair,0,0,40,<=50K
37,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,0,0,40,>50K
18,Private,11th,7,Never-married,Adm-clerical,0,0,15,<=50K
40,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,0,0,45,>50K
38,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,0,1485,60,>50K
24,Private,HS-grad,9,Never-married,Sales,0,0,40,<=50K
33,Private,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,50,<=50K
48,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,0,0,40,<=50K
51,Private,Bachelors,13,Married-civ-spouse,Sales,0,0,40,>50K
48,Private,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,40,<=50K
43,Private,7th-8th,4,Married-civ-spouse,Craft-repair,0,0,45,<=50K
34,Private,Prof-school,15,Never-married,Exec-managerial,0,0,50,<=50K
41,Private,Assoc-voc,11,Separated,Craft-repair,0,0,30,<=50K
51,Self-emp-inc,Prof-school,15,Divorced,Prof-specialty,27828,0,60,>50K
25,Private,HS-grad,9,Never-married,Craft-repair,0,0,40,<=50K
20,Private,HS-grad,9,Never-married,Other-service,0,0,50,<=50K
61,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,2829,0,45,<=50K
35,Private,Some-college,10,Divorced,Exec-managerial,0,0,70,<=50K
42,Local-gov,Masters,14,Divorced,Prof-specialty,0,0,40,<=50K
26,Local-gov,HS-grad,9,Never-married,Other-service,0,0,16,<=50K
46,Private,HS-grad,9,Married-civ-spouse,Other-service,0,0,50,<=50K
39,State-gov,Bachelors,13,Never-married,Prof-specialty,0,0,40,>50K
18,?,10th,6,Never-married,?,0,0,40,<=50K
29,Private,Some-college,10,Never-married,Sales,0,0,80,<=50K
39,Private,Some-college,10,Married-spouse-absent,Craft-repair,0,0,40,>50K
47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,40,>50K
40,Private,Some-college,10,Married-civ-spouse,Transport-moving,0,0,50,>50K
43,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,40,>50K
32,Private,HS-grad,9,Divorced,Handlers-cleaners,0,0,40,<=50K
31,Private,10th,6,Divorced,Sales,0,0,40,<=50K
19,?,Some-college,10,Never-married,?,0,0,35,<=50K
44,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,0,0,40,>50K
46,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,0,0,40,>50K
53,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,0,0,50,>50K
43,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,40,<=50K
41,State-gov,Bachelors,13,Never-married,Prof-specialty,0,0,40,<=50K
35,Private,HS-grad,9,Widowed,Other-service,0,0,40,<=50K
48,Private,Bachelors,13,Married-civ-spouse,Sales,0,0,45,<=50K
28,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,0,0,40,<=50K
44,Private,Bachelors,13,Widowed,Prof-specialty,0,0,32,<=50K
20,?,Some-college,10,Never-married,?,0,0,40,<=50K
51,Local-gov,Prof-school,15,Widowed,Prof-specialty,0,0,40,<=50K
28,Private,HS-grad,9,Never-married,Transport-moving,0,0,50,<=50K
36,Private,Bachelors,13,Never-married,Craft-repair,0,0,60,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Other-service,0,0,35,<=50K
21,Private,Some-college,10,Never-married,Sales,0,0,40,<=50K
34,?,Bachelors,13,Married-civ-spouse,?,0,0,30,<=50K
36,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,0,0,40,<=50K
25,?,Assoc-acdm,12,Never-married,?,0,0,80,<=50K
31,Private,HS-grad,9,Never-married,Prof-specialty,0,0,43,<=50K
44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,0,0,60,<=50K
49,Local-gov,11th,7,Divorced,Handlers-cleaners,0,0,40,<=50K
40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,40,<=50K
64,Federal-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,0,0,40,>50K
54,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,7688,0,40,>50K
27,Private,Some-college,10,Married-civ-spouse,Sales,0,0,55,<=50K
18,Private,Some-college,10,Never-married,Other-service,0,0,20,<=50K
68,Private,9th,5,Married-civ-spouse,Craft-repair,0,0,44,<=50K
64,Private,Doctorate,16,Widowed,Prof-specialty,0,0,80,>50K
36,Private,HS-grad,9,Married-civ-spouse,Transport-moving,0,0,40,<=50K
21,Private,HS-grad,9,Never-married,Farming-fishing,0,0,24,<=50K
22,Private,Some-college,10,Never-married,Craft-repair,0,0,30,<=50K
61,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,0,0,40,<=50K
24,Private,Some-college,10,Never-married,Sales,0,0,10,<=50K
49,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,0,0,50,>50K
25,Private,Some-college,10,Separated,Priv-house-serv,0,0,30,<=50K
66,?,HS-grad,9,Married-civ-spouse,?,0,0,40,<=50K
29,Private,Some-college,10,Never-married,Prof-specialty,0,0,45,<=50K
22,Private,HS-grad,9,Never-married,Sales,0,0,40,<=50K
57,Federal-gov,Some-college,10,Married-civ-spouse,Prof-specialty,0,0,40,<=50K
41,Private,Bachelors,13,Never-married,Prof-specialty,0,1741,40,<=50K
29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,40,>50K
20,Private,Some-college,10,Never-married,Adm-clerical,0,0,35,<=50K
47,Private,Prof-school,15,Married-civ-spouse,Sales,0,0,45,>50K
22,Private,HS-grad,9,Never-married,Exec-managerial,0,0,55,<=50K
59,Self-emp-inc,Assoc-voc,11,Divorced,Prof-specialty,0,0,50,>50K
42,State-gov,Masters,14,Married-civ-spouse,Adm-clerical,0,0,40,>50K
64,Self-emp-not-inc,Some-college,10,Never-married,Prof-specialty,0,0,35,<=50K
29,Federal-gov,HS-grad,9,Married-spouse-absent,Other-service,0,0,40,<=50K
25,State-gov,Some-college,10,Never-married,Craft-repair,0,0,20,<=50K
62,Private,Some-college,10,Divorced,Exec-managerial,0,0,40,<=50K
44,Private,Masters,14,Divorced,Exec-managerial,10520,0,45,>50K
21,Private,HS-grad,9,Separated,Other-service,0,0,40,<=50K
60,Private,Some-college,10,Married-civ-spouse,Prof-specialty,7298,0,40,>50K
46,Private,10th,6,Divorced,Machine-op-inspct,0,0,40,<=50K
44,Federal-gov,Bachelors,13,Divorced,Tech-support,0,2258,40,>50K
21,Private,HS-grad,9,Never-married,Other-service,0,0,19,<=50K
18,Private,11th,7,Never-married,Handlers-cleaners,0,0,18,<=50K
39,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,5013,0,32,<=50K
33,Private,Masters,14,Married-civ-spouse,Prof-specialty,0,0,45,>50K
63,Private,1st-4th,2,Divorced,Transport-moving,0,0,40,<=50K
52,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,0,0,52,>50K
17,Private,9th,5,Never-married,Sales,0,0,22,<=50K
45,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,0,1485,50,>50K
31,Private,HS-grad,9,Never-married,Sales,0,0,40,<=50K
35,Private,Some-college,10,Married-civ-spouse,Tech-support,0,0,40,<=50K
31,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,0,0,40,>50K
51,State-gov,Some-college,10,Divorced,Prof-specialty,0,0,40,<=50K
48,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,60,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,0,0,40,<=50K
42,Federal-gov,HS-grad,9,Married-civ-spouse,Transport-moving,0,0,40,<=50K
38,Private,Some-college,10,Divorced,Adm-clerical,0,0,40,<=50K
43,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,0,0,40,>50K
30,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,0,0,40,<=50K
24,Private,12th,8,Never-married,Sales,0,0,55,<=50K
46,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,60,>50K
50,Private,10th,6,Married-civ-spouse,Transport-moving,0,0,60,<=50K
22,Private,HS-grad,9,Separated,Other-service,0,0,35,<=50K
18,State-gov,HS-grad,9,Never-married,Adm-clerical,0,0,15,<=50K
53,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,0,0,45,>50K
40,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,0,0,44,>50K
36,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,0,0,35,<=50K
32,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,43,>50K
39,Private,HS-grad,9,Never-married,Farming-fishing,0,0,12,<=50K
46,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,0,0,40,<=50K
26,Local-gov,Bachelors,13,Never-married,Adm-clerical,0,0,42,<=50K
19,Private,Some-college,10,Never-married,Sales,0,0,15,<=50K
24,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,0,0,40,<=50K
28,Private,Masters,14,Never-married,Prof-specialty,0,0,40,<=50K
25,Local-gov,Masters,14,Never-married,Prof-specialty,0,0,40,<=50K
44,Private,Some-college,10,Married-civ-spouse,Exec-managerial,0,0,40,>50K
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,40,<=50K
42,State-gov,Masters,14,Divorced,Exec-managerial,0,0,45,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,40,<=50K
36,Private,Bachelors,13,Never-married,Exec-managerial,0,0,50,<=50K
47,Private,Bachelors,13,Never-married,Sales,0,0,60,>50K
46,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,3411,0,35,<=50K
21,Local-gov,Some-college,10,Never-married,Adm-clerical,0,0,40,<=50K
19,?,HS-grad,9,Never-married,?,0,0,25,<=50K
35,Private,Bachelors,13,Never-married,Exec-managerial,0,0,45,<=50K
26,Private,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,40,<=50K
21,Private,Some-college,10,Never-married,Other-service,0,0,30,<=50K
67,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,0,0,40,<=50K
54,Private,HS-grad,9,Never-married,Exec-managerial,0,0,40,>50K
26,Private,Masters,14,Never-married,Tech-support,0,0,25,<=50K
51,Private,Bachelors,13,Divorced,Prof-specialty,0,0,50,<=50K
27,Private,Some-college,10,Divorced,Craft-repair,0,0,45,<=50K
27,Private,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,40,>50K
39,Private,Some-college,10,Divorced,Machine-op-inspct,0,0,40,<=50K
32,Private,Bachelors,13,Divorced,Exec-managerial,0,0,48,>50K
52,Private,HS-grad,9,Separated,Craft-repair,0,0,40,<=50K
21,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,0,0,40,<=50K
27,Local-gov,HS-grad,9,Never-married,Protective-serv,0,0,38,<=50K
46,Private,7th-8th,4,Married-spouse-absent,Transport-moving,0,0,45,<=50K
42,Private,Assoc-voc,11,Married-civ-spouse,Other-service,0,0,30,<=50K
79,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,0,0,20,>50K
50,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,40,>50K
19,?,HS-grad,9,Never-married,?,0,0,20,<=50K
43,Federal-gov,Some-college,10,Never-married,Adm-clerical,2174,0,40,<=50K
51,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,0,0,60,<=50K
45,Private,Some-college,10,Married-civ-spouse,Transport-moving,7298,0,50,>50K
65,Private,HS-grad,9,Separated,Protective-serv,991,0,20,<=50K
66,Private,Bachelors,13,Married-civ-spouse,Sales,0,0,5,>50K
36,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,0,0,99,<=50K
26,Private,Assoc-acdm,12,Never-married,Prof-specialty,0,0,36,<=50K
28,Private,Some-college,10,Never-married,Sales,0,0,50,<=50K
39,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,0,0,45,>50K
43,Private,Some-college,10,Married-civ-spouse,Transport-moving,0,0,60,<=50K
20,Private,HS-grad,9,Never-married,Other-service,0,0,40,<=50K
29,Private,Some-college,10,Divorced,Tech-support,0,0,40,<=50K
32,Private,Bachelors,13,Married-civ-spouse,Sales,0,1848,50,>50K
44,Self-emp-not-inc,Bachelors,13,Divorced,Exec-managerial,3325,0,40,<=50K
18,?,Some-college,10,Never-married,?,0,0,40,<=50K
60,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,0,0,40,<=50K
34,Private,HS-grad,9,Married-civ-spouse,Sales,0,0,40,>50K
60,Private,HS-grad,9,Widowed,Handlers-cleaners,0,0,40,<=50K
38,Private,11th,7,Divorced,Sales,0,0,40,<=50K
29,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,0,0,40,<=50K
41,Private,Some-college,10,Never-married,Craft-repair,0,1408,40,<=50K
49,Private,Bachelors,13,Divorced,Exec-managerial,0,0,40,<=50K
37,Private,5th-6th,3,Separated,Other-service,0,0,40,<=50K
37,Self-emp-not-inc,Doctorate,16,Never-married,Prof-specialty,0,2559,60,>50K
43,Private,Some-college,10,Married-civ-spouse,Sales,0,0,38,>50K
41,Private,Masters,14,Widowed,Prof-specialty,4650,0,55,<=50K
37,Private,HS-grad,9,Divorced,Other-service,0,0,40,<=50K
19,Private,9th,5,Never-married,Craft-repair,0,0,60,<=50K
29,Private,Some-college,10,Married-civ-spouse,Transport-moving,0,0,35,<=50K
40,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,15,<=50K
53,Private,7th-8th,4,Married-civ-spouse,Exec-managerial,0,0,40,>50K
27,Private,Bachelors,13,Married-civ-spouse,Sales,0,0,55,<=50K
44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,7298,0,50,>50K
29,Private,Assoc-acdm,12,Divorced,Craft-repair,0,0,38,<=50K
25,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,0,0,40,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Sales,0,0,55,<=50K
48,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,50,>50K
18,Private,Some-college,10,Never-married,Other-service,0,0,12,<=50K
50,Private,HS-grad,9,Divorced,Craft-repair,0,1408,50,<=50K
37,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,0,0,40,>50K
48,Private,Bachelors,13,Widowed,Other-service,0,0,20,<=50K
50,Private,Some-college,10,Never-married,Other-service,0,0,32,<=50K
74,?,HS-grad,9,Married-civ-spouse,?,6767,0,6,<=50K
24,Private,Some-college,10,Never-married,Adm-clerical,0,0,30,<=50K
34,Private,Some-college,10,Married-civ-spouse,Tech-support,0,0,40,>50K
19,Private,Some-college,10,Never-married,Sales,0,0,40,<=50K
39,Private,HS-grad,9,Never-married,Machine-op-inspct,0,0,40,<=50K
40,Private,Some-college,10,Divorced,Other-service,0,0,40,<=50K
30,Private,HS-grad,9,Never-married,Adm-clerical,0,0,40,<=50K
27,Private,HS-grad,9,Never-married,Adm-clerical,0,0,40,<=50K
23,?,9th,5,Divorced,?,0,0,35,<=50K
68,?,7th-8th,4,Widowed,?,0,1668,40,<=50K
46,Private,Some-college,10,Married-civ-spouse,Adm-clerical,0,0,40,>50K
24,Local-gov,Bachelors,13,Never-married,Prof-specialty,0,0,50,<=50K
18,Private,12th,8,Never-married,Other-service,0,0,20,<=50K
50,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,0,0,60,>50K
42,Private,11th,7,Married-civ-spouse,Machine-op-inspct,0,0,40,<=50K
42,Private,9th,5,Married-civ-spouse,Transport-moving,0,0,40,<=50K
37,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,3471,0,40,<=50K
57,Private,Some-college,10,Widowed,Tech-support,0,0,16,<=50K
27,Private,Bachelors,13,Married-civ-spouse,Tech-support,0,0,40,>50K
31,Private,10th,6,Married-civ-spouse,Machine-op-inspct,0,0,40,<=50K
34,Local-gov,Masters,14,Separated,Prof-specialty,0,0,40,<=50K
55,Self-emp-not-inc,HS-grad,9,Divorced,Other-service,0,0,40,<=50K
56,Private,11th,7,Married-civ-spouse,Machine-op-inspct,0,0,40,<=50K
36,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,0,1672,38,<=50K
35,State-gov,Some-college,10,Never-married,Farming-fishing,0,0,40,<=50K
63,?,Masters,14,Never-married,?,0,0,3,<=50K
28,Private,Masters,14,Never-married,Prof-specialty,0,0,50,<=50K
38,Private,Bachelors,13,Divorced,Exec-managerial,0,0,40,<=50K
30,Self-emp-inc,HS-grad,9,Married-civ-spouse,Handlers-cleaners,0,0,60,<=50K
18,Private,Some-college,10,Never-married,Other-service,0,0,20,<=50K
35,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,0,0,40,>50K
53,Private,HS-grad,9,Divorced,Other-service,0,0,40,<=50K
46,Private,Prof-school,15,Divorced,Prof-specialty,0,0,40,<=50K
45,Private,Some-college,10,Married-civ-spouse,Adm-clerical,0,0,40,<=50K
35,Private,10th,6,Married-civ-spouse,Other-service,0,0,60,<=50K
41,Private,HS-grad,9,Never-married,Adm-clerical,0,0,40,<=50K
60,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,0,0,70,>50K
18,Private,Some-college,10,Never-married,Adm-clerical,0,1602,15,<=50K
19,Private,HS-grad,9,Never-married,Machine-op-inspct,0,0,40,<=50K
24,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,0,1579,50,<=50K
56,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,15024,0,40,>50K
28,Private,HS-grad,9,Divorced,Transport-moving,0,0,70,<=50K
29,Private,HS-grad,9,Never-married,Other-service,0,0,32,<=50K
35,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,0,0,40,<=50K
27,?,Some-college,10,Never-married,?,0,0,40,<=50K
55,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,0,1977,55,>50K
18,Private,HS-grad,9,Never-married,Adm-clerical,0,0,35,<=50K
53,Private,HS-grad,9,Never-married,Craft-repair,0,0,40,<=50K
26,Private,Masters,14,Married-civ-spouse,Machine-op-inspct,0,0,20,<=50K
55,Private,Some-college,10,Married-civ-spouse,Tech-support,0,0,40,>50K
45,Local-gov,Some-college,10,Married-civ-spouse,Exec-managerial,0,0,40,>50K
28,Private,HS-grad,9,Never-married,Machine-op-inspct,0,0,40,<=50K
32,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,40,>50K
27,Private,HS-grad,9,Never-married,Handlers-cleaners,0,0,40,<=50K
35,Private,HS-grad,9,Divorced,Craft-repair,0,0,40,<=50K
36,Private,HS-grad,9,Divorced,Handlers-cleaners,0,0,37,<=50K
41,Private,Bachelors,13,Married-civ-spouse,Sales,15024,0,45,>50K
23,Private,Bachelors,13,Never-married,Sales,0,0,20,<=50K
22,Private,12th,8,Never-married,Transport-moving,0,0,40,<=50K
36,Self-emp-not-inc,Prof-school,15,Divorced,Prof-specialty,25236,0,40,>50K
65,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,40,>50K
59,?,HS-grad,9,Married-civ-spouse,?,0,0,41,>50K
25,Private,HS-grad,9,Never-married,Sales,0,0,40,<=50K
33,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,0,1887,40,>50K
31,Private,Some-college,10,Married-civ-spouse,Sales,0,0,40,<=50K
50,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,40,>50K
49,State-gov,Some-college,10,Married-civ-spouse,Prof-specialty,0,0,50,>50K
43,Private,Bachelors,13,Divorced,Exec-managerial,0,0,40,<=50K
23,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,0,0,40,<=50K
34,Private,Masters,14,Married-civ-spouse,Exec-managerial,3103,0,40,>50K
23,Private,Some-college,10,Divorced,Sales,0,0,40,<=50K
63,Private,10th,6,Married-civ-spouse,Craft-repair,0,0,40,<=50K
33,Private,HS-grad,9,Never-married,Farming-fishing,0,0,40,<=50K
51,Self-emp-inc,Bachelors,13,Divorced,Farming-fishing,0,0,50,<=50K
31,Private,HS-grad,9,Divorced,Craft-repair,0,0,45,<=50K
32,Private,Some-college,10,Married-civ-spouse,Exec-managerial,2597,0,40,<=50K
48,?,Some-college,10,Married-civ-spouse,?,0,0,40,>50K
31,Private,Some-college,10,Never-married,Adm-clerical,0,0,36,<=50K
47,Private,Assoc-voc,11,Married-civ-spouse,Sales,0,0,40,>50K
54,State-gov,Some-college,10,Married-civ-spouse,Protective-serv,0,0,40,>50K
23,Private,Some-college,10,Never-married,Sales,0,0,40,<=50K
34,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,0,0,40,>50K
46,Private,11th,7,Married-civ-spouse,Other-service,0,0,35,>50K
34,Private,Assoc-acdm,12,Divorced,Sales,0,0,50,>50K
31,Private,HS-grad,9,Never-married,Other-service,0,0,50,<=50K
41,Private,HS-grad,9,Married-civ-spouse,Tech-support,0,0,40,<=50K
41,?,HS-grad,9,Never-married,?,0,0,40,<=50K
27,Self-emp-not-inc,Assoc-voc,11,Never-married,Prof-specialty,0,0,30,<=50K
30,?,11th,7,Never-married,?,0,0,40,<=50K
23,Private,Some-college,10,Never-married,Craft-repair,0,0,40,<=50K
